time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.0045813958456225965,-0.019513104108989238,11.412725221048905,6.271795145939464,0.010591574247020397,0.0,-0.03700219958282551,-0.07214355005796891,2.6391898594736194,0.006087751357147861,0.007023972539316359,0.0,478.68237184985213,478.3516157272392,477.60386602571566,479.08502038947927
1.2000000000000006,-0.007047791891281213,-0.024102983867247536,11.576486870610307,6.272176060212885,0.01112089197067867,0.0,-0.04526082189697755,-0.08080528810197006,2.8191055251488257,0.006865194842496062,0.012195161003217702,0.0,467.49896169251167,467.901588299462,468.3466487845243,468.407004769027
1.2600000000000007,-0.009959944285082312,-0.029142137402941637,11.745412827498189,6.272369919897338,0.012075423580914624,0.0,-0.051884517790079764,-0.08713969530908261,2.811776893905615,-0.005263844275909598,0.022458163703386776,0.0,409.52078643438665,410.4326078559624,409.5098390597714,408.4294516472795
1.3200000000000007,-0.013396125086903363,-0.034654939582020525,11.922609619082747,6.272107120917521,0.013933747233553895,0.0,-0.06285762430951493,-0.09664987570736598,3.094059698110963,-0.0026682941816672176,0.04409590070760163,0.0,497.786747263827,499.3678032701776,498.12626132294525,498.3161114768861
1.3800000000000008,-0.017446356393272976,-0.040668581717276595,12.109920864224963,6.272151284942787,0.016547190691440505,0.0,-0.07239877081300149,-0.10380811893277095,3.149492810177532,0.006798447720870342,0.04245834960123943,0.0,431.68758824422514,431.55050546710856,431.7348337810896,432.5328424316342
1.4400000000000008,-0.022132449725101488,-0.04711748982923159,12.301320666146731,6.272429025047762,0.019320793779963097,0.0,-0.08406516773718824,-0.11111879637304196,3.2302706950980395,-0.00010757422979595357,0.05285969037253509,0.0,439.63958412960227,440.5018423434243,440.85800758067353,440.28692234600874
1.5000000000000009,-0.027558393817942964,-0.053991204517022204,12.496659816351098,6.272036147164439,0.022602149566223417,0.0,-0.09710246151224583,-0.11801785838410998,3.280882766411707,-0.024310594160815126,0.05811671778648139,0.0,430.1306607406162,430.5777506149011,432.9865237101918,430.9455380108472
1.560000000000001,-0.03387040966710614,-0.06130926279453768,12.696752662408773,6.27178132607998,0.02586632209258788,0.0,-0.11364016567256459,-0.12598559268090115,3.3885549981453535,0.01972251936944109,0.045691942478419637,0.0,449.48232924623153,448.4761606888705,448.38528242801846,451.9484539976494
1.620000000000001,-0.041134192991234574,-0.0690576345693396,12.899291425823918,6.272687675864251,0.028410017836153934,0.0,-0.1287092116850332,-0.13220569999835366,3.362807041035972,0.003745737022689084,0.03481754904651963,0.0,407.1558914921134,406.1829281668982,407.6072409708029,406.17678511649365
1.680000000000001,-0.049425691693313706,-0.07719695166423161,13.103153350212633,6.272823982874327,0.030376565620742646,0.0,-0.14786623670745622,-0.13908513004930162,3.4323764911461696,-0.0008525476314206126,0.028343917623690717,0.0,438.2892676370992,437.7513113135572,438.43131591462895,438.0490450186478
1.740000000000001,-0.0589625939361653,-0.08576682299857552,13.313069473684205,6.272801815260909,0.0326138342434783,0.0,-0.17023289819373608,-0.146577127710014,3.5644160873359425,0.0005797073758812469,0.05092355181448682,0.0,458.13451073892,459.92696255342787,457.0119969455394,457.1261548934461
1.8000000000000012,-0.06972923424587393,-0.09473475799203454,13.525921860271373,6.272613971504304,0.035694688654626994,0.0,-0.18891100656987644,-0.15236051054134145,3.5307569274560375,-0.011836812265605111,0.05218210644999327,0.0,404.81405925902527,404.929271589029,406.3659967795314,405.2514270223765
1.8600000000000012,-0.0817660652575951,-0.10408406837643994,13.739454677501408,6.27163731371358,0.03861245393521351,0.0,-0.2126003968494435,-0.1593599753640754,3.586813969909184,-0.027100050984713252,0.04036253083001006,0.0,435.48200169617286,434.4936461019846,435.5867397228855,434.30843810724656
1.9200000000000013,-0.0952894001921456,-0.11387868087320278,13.956634061098784,6.270167432822623,0.0407495601200063,0.0,-0.2383926427841766,-0.16727407007697975,3.6522765730245212,-0.019745333475415627,0.023864418958073803,0.0,439.5342836888542,438.16534097519013,437.61586120621956,438.22756254527025
1.9800000000000013,-0.11040771064863843,-0.1241782039209794,14.17795511471427,6.268504621984434,0.04223673597881472,0.0,-0.2656849368749095,-0.17617080557274173,3.7248454228864296,-0.05269107473128029,0.02656877818600327,0.0,441.6117959760725,441.8349212984996,441.87064868655693,439.14571282971605
2.0400000000000014,-0.12714662421800793,-0.13503483349258913,14.402518572687798,6.26554042288938,0.04393632934302438,0.0,-0.2924269685714443,-0.18599729238146992,3.7604694310267646,-0.04352941837508085,0.03162825080531777,0.0,429.6789473099465,430.1079329576242,429.30800433473496,430.08308171290753
